Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/ccg/06H/measures/?tags=lowpriority,20180919,2,1,00:00:28,0,0.00%,0.00%,$10.00
/ccg/06H/measures/?tags=lowpriority,20181008,2,2,00:00:00,1,100.00%,100.00%,$0.00
/ccg/06H/measures/?tags=lowpriority,20181205,2,1,00:00:04,0,0.00%,0.00%,$0.00
/ccg/06H/measures/?tags=lowpriority,20181206,2,1,00:00:21,0,0.00%,0.00%,$10.00
/ccg/06H/measures/?tags=lowpriority,20190111,2,2,00:00:28,0,0.00%,0.00%,$5.00
/ccg/06K/measures/?tags=lowpriority,20181010,2,2,00:01:16,0,0.00%,0.00%,$5.00
/ccg/06M/measures/?tags=lowpriority,20181003,2,1,00:00:13,0,0.00%,0.00%,$10.00
/ccg/06M/measures/?tags=lowpriorityconsultation,20190124,2,1,00:01:17,0,0.00%,0.00%,$10.00
/ccg/06N/measures/?tags=lowpriority,20180906,2,1,00:01:14,0,0.00%,0.00%,$0.00
/ccg/06N/measures/?tags=lowpriority,20180918,2,2,00:02:25,0,0.00%,0.00%,$5.00
/ccg/06N/measures/?tags=lowpriority,20181108,2,1,00:00:11,0,0.00%,0.00%,$10.00
/ccg/06Q/measures/?tags=lowpriority,20190128,2,1,00:00:18,0,0.00%,0.00%,$0.00
/ccg/06V/measures/?tags=lowpriority,20181205,2,1,00:00:05,0,0.00%,0.00%,$0.00
/ccg/06V/measures/?tags=lowpriority,20181228,2,1,00:00:59,0,0.00%,0.00%,$10.00
/ccg/06W/measures/?tags=lowpriority,20181203,2,1,00:00:10,0,0.00%,0.00%,$10.00
/ccg/06W/measures/?tags=lowpriority,20181205,2,1,00:00:06,0,0.00%,0.00%,$0.00
/ccg/06W/measures/?tags=lowpriorityconsultation,20181205,2,1,00:03:53,0,0.00%,0.00%,$0.00
/ccg/06Y/measures/?tags=lowpriority,20181203,2,1,00:00:04,0,0.00%,0.00%,$0.00
/ccg/07G/measures/?tags=lowpriority,20181128,2,2,00:00:35,0,0.00%,50.00%,$5.00
/ccg/07L/measures/?tags=lowpriority,20180924,2,1,00:00:07,0,0.00%,0.00%,$0.00
/ccg/07P/measures/?tags=lowpriority,20180928,2,1,00:00:27,0,0.00%,0.00%,$0.00
/ccg/07R/measures/?tags=lowpriority,20181024,2,2,00:00:29,0,0.00%,0.00%,$15.00
/ccg/07V/measures/?tags=lowpriority,20190131,2,1,00:00:46,0,0.00%,0.00%,$10.00
/ccg/07W/measures/?tags=lowpriority,20181220,2,2,00:00:29,0,0.00%,0.00%,$5.00
/ccg/07X/measures/?tags=lowpriority,20180906,2,2,00:00:15,0,0.00%,0.00%,$5.00
/ccg/07X/measures/?tags=lowpriority,20181205,2,2,00:00:00,0,0.00%,100.00%,$0.00
/ccg/07Y/measures/?tags=lowpriority,20181129,2,1,00:00:15,0,0.00%,0.00%,$0.00
/ccg/08C/measures/?tags=lowpriority,20181119,2,1,00:00:20,0,0.00%,0.00%,$15.00
/ccg/08C/measures/?tags=lowpriority,20181207,2,2,00:00:34,0,0.00%,50.00%,$0.00
/ccg/08D/measures/?tags=lowpriority,20181128,2,1,00:02:45,0,0.00%,0.00%,$10.00
/ccg/08D/measures/?tags=lowpriority,20181217,2,1,00:00:34,0,0.00%,0.00%,$0.00
/ccg/08E/measures/?tags=lowpriority,20180912,2,1,00:01:31,0,0.00%,50.00%,$0.00
/ccg/08G/measures/?tags=lowpriority,20180918,2,2,00:11:44,0,0.00%,50.00%,$0.00
/ccg/08G/measures/?tags=lowpriority,20181128,2,2,00:02:12,0,0.00%,50.00%,$10.00
/ccg/08H/measures/?tags=lowpriority,20180920,2,1,00:00:15,0,0.00%,0.00%,$10.00
/ccg/08K/measures/?tags=lowpriority,20190115,2,2,00:01:31,0,0.00%,50.00%,$0.00
/ccg/08K/measures/?tags=lowpriority,20190123,2,2,00:00:00,1,100.00%,100.00%,$5.00
/ccg/08K/measures/?tags=lowpriority,20190124,2,2,00:06:36,0,0.00%,0.00%,$5.00
/ccg/08K/measures/?tags=lowpriorityconsultation,20190117,2,1,00:00:15,1,0.00%,0.00%,$10.00
/ccg/08K/measures/?tags=lowpriorityconsultation,20190122,2,2,00:02:07,2,50.00%,50.00%,$0.00
/ccg/08L/measures/?tags=lowpriority,20180924,2,1,00:00:06,0,0.00%,50.00%,$10.00
/ccg/08P/measures/?tags=lowpriority,20180920,2,1,00:00:20,0,0.00%,0.00%,$10.00
/ccg/08P/measures/?tags=lowpriority,20190131,2,1,00:01:01,0,0.00%,0.00%,$0.00
/ccg/08P/measures/?tags=lowpriorityconsultation,20181129,2,2,00:00:00,1,100.00%,100.00%,$0.00
/ccg/08V/measures/?tags=lowpriority,20181224,2,2,00:00:00,1,100.00%,100.00%,$0.00
/ccg/08X/measures/?tags=lowpriority,20180911,2,1,00:00:17,0,0.00%,0.00%,$10.00
/ccg/08X/measures/?tags=lowpriority,20181008,2,1,00:00:11,0,0.00%,0.00%,$0.00
/ccg/08Y/measures/?tags=lowpriority,20181115,2,1,00:09:33,0,0.00%,0.00%,$10.00
/ccg/09A/measures/?tags=lowpriority,20180910,2,1,00:02:25,0,0.00%,0.00%,$20.00
/ccg/09A/measures/?tags=lowpriority,20180918,2,1,00:00:09,0,0.00%,0.00%,$0.00
/ccg/09A/measures/?tags=lowpriority,20190117,2,1,00:00:48,0,0.00%,0.00%,$0.00
/ccg/09A/measures/?tags=lowpriority,20190121,2,1,00:00:05,0,0.00%,50.00%,$0.00
/ccg/09C/measures/?tags=lowpriority,20181106,2,1,00:00:08,0,0.00%,0.00%,$0.00
/ccg/09G/measures/?tags=lowpriority,20180921,2,1,00:10:11,0,0.00%,50.00%,$0.00
/ccg/09G/measures/?tags=lowpriority,20181028,2,1,00:00:17,0,0.00%,50.00%,$10.00
/ccg/09L/measures/?tags=lowpriority,20181221,2,1,00:01:26,0,0.00%,0.00%,$0.00
/ccg/09L/measures/?tags=lowpriority,20190129,2,2,00:00:50,0,0.00%,0.00%,$0.00
/ccg/09P/measures/?tags=lowpriority,20181019,2,1,00:00:27,0,0.00%,0.00%,$0.00
/ccg/09P/measures/?tags=lowpriorityconsultation,20181128,2,1,00:00:08,0,0.00%,0.00%,$10.00
/ccg/10D/measures/?tags=lowpriority,20181126,2,2,00:00:18,0,0.00%,50.00%,$10.00
/ccg/10J/measures/?tags=lowpriority,20181001,2,1,00:00:36,0,0.00%,0.00%,$15.00
/ccg/10J/measures/?tags=lowpriority,20181118,2,2,00:00:51,0,0.00%,0.00%,$0.00
/ccg/10L/measures/?tags=lowpriority,20180903,2,1,00:00:41,0,0.00%,0.00%,$10.00
/ccg/10L/measures/?tags=lowpriority,20181227,2,1,00:14:05,0,0.00%,50.00%,$0.00
/ccg/10L/measures/?tags=lowpriority,20190123,2,1,00:01:01,0,0.00%,0.00%,$0.00
/ccg/10Q/measures/?tags=lowpriority,20181018,2,2,00:00:31,0,0.00%,0.00%,$12.50
/ccg/10R/measures/?tags=lowpriority,20180904,2,2,00:00:28,0,0.00%,50.00%,$5.00
/ccg/10R/measures/?tags=lowpriority,20181128,2,2,00:04:04,0,0.00%,50.00%,$5.00
/ccg/10R/measures/?tags=lowpriority,20181212,2,1,00:00:12,0,0.00%,0.00%,$10.00
/ccg/10V/measures/?tags=lowpriority,20181025,2,1,00:00:05,0,0.00%,50.00%,$0.00
/ccg/10V/measures/?tags=lowpriority,20181128,2,1,00:04:07,0,0.00%,0.00%,$10.00
/ccg/10V/measures/?tags=lowpriority,20181203,2,1,00:05:46,0,0.00%,0.00%,$0.00
/ccg/10X/measures/?tags=lowpriority,20180927,2,1,00:01:25,0,0.00%,0.00%,$10.00
/ccg/10X/measures/?tags=lowpriority,20181024,2,1,00:00:31,0,0.00%,50.00%,$0.00
/ccg/10X/measures/?tags=lowpriority,20181206,2,1,00:00:17,0,0.00%,0.00%,$25.00
/ccg/10Y/measures/?tags=lowpriority,20180919,2,2,00:13:48,0,0.00%,0.00%,$5.00
/ccg/11A/measures/?tags=lowpriority,20181011,2,2,00:00:51,0,0.00%,50.00%,$5.00
/ccg/11A/measures/?tags=lowpriority,20181213,2,2,00:00:29,0,0.00%,0.00%,$0.00
/ccg/11E/measures/?tags=lowpriority,20180907,2,1,00:00:16,0,0.00%,0.00%,$0.00
/ccg/11E/measures/?tags=lowpriority,20181204,2,2,00:01:29,0,0.00%,0.00%,$0.00
/ccg/11E/measures/?tags=lowpriority,20190128,2,2,00:00:20,0,0.00%,0.00%,$10.00
/ccg/11M/measures/?tags=lowpriority,20181201,2,2,00:00:57,0,0.00%,0.00%,$5.00
/ccg/11M/measures/?tags=lowpriority,20181211,2,1,00:00:59,0,0.00%,0.00%,$0.00
/ccg/11N/?tags=lowpriority,20180904,2,1,00:00:25,0,0.00%,50.00%,$10.00
/ccg/11N/measures/?tags=lowpriority,20181004,2,1,00:00:41,0,0.00%,0.00%,$10.00
/ccg/11N/measures/?tags=lowpriority,20181101,2,2,00:00:29,0,0.00%,0.00%,$10.00
/ccg/11N/measures/?tags=lowpriority,20181127,2,1,00:08:28,0,0.00%,0.00%,$20.00
/ccg/11N/measures/?tags=lowpriority,20181206,2,1,00:03:20,0,0.00%,0.00%,$10.00
/ccg/11N/measures/?tags=lowpriority,20181221,2,2,00:00:32,0,0.00%,50.00%,$2.50
/ccg/11N/measures/?tags=lowpriority,20190104,2,2,00:00:39,0,0.00%,0.00%,$2.50
/ccg/11N/measures/?tags=lowpriority,20190122,2,2,00:03:27,0,0.00%,0.00%,$10.00
/ccg/11N/measures/?tags=lowpriorityconsultation,20190122,2,1,00:05:21,0,0.00%,0.00%,$10.00
/ccg/11X/?tags=lowpriority,20180906,2,1,00:00:47,0,0.00%,0.00%,$0.00
/ccg/11X/measures/?tags=lowpriority,20181002,2,1,00:00:09,0,0.00%,0.00%,$0.00
/ccg/12F/measures/?tags=lowpriority,20181005,2,1,00:00:56,0,0.00%,0.00%,$10.00
/ccg/12F/measures/?tags=lowpriority,20181012,2,2,00:00:11,2,0.00%,0.00%,$10.00
/ccg/12F/measures/?tags=lowpriority,20190102,2,2,00:01:41,1,100.00%,50.00%,$5.00
/ccg/13T/measures/?tags=lowpriority,20190118,2,1,00:00:54,0,0.00%,0.00%,$10.00
/ccg/14Y/measures/?tags=lowpriority,20180925,2,2,00:05:15,0,0.00%,50.00%,$5.00
/ccg/14Y/measures/?tags=lowpriority,20181106,2,2,00:02:56,0,0.00%,50.00%,$0.00
/ccg/15C/measures/?tags=lowpriority,20180926,2,2,00:01:30,0,0.00%,0.00%,$5.00
/ccg/15C/measures/?tags=lowpriority,20181012,2,1,00:00:19,0,0.00%,0.00%,$10.00
/ccg/15C/measures/?tags=lowpriority,20190108,2,2,00:00:38,0,0.00%,0.00%,$10.00
/ccg/15D/measures/?tags=lowpriority,20180905,2,1,00:00:31,0,0.00%,0.00%,$10.00
/ccg/15D/measures/?tags=lowpriority,20190124,2,1,00:00:46,0,0.00%,0.00%,$0.00
/ccg/15F/measures/?tags=lowpriority,20181013,2,1,00:01:33,0,0.00%,0.00%,$0.00
/ccg/15F/measures/?tags=lowpriority,20181114,2,1,00:00:15,0,0.00%,0.00%,$10.00
/ccg/15F/measures/?tags=lowpriority,20181130,2,2,00:00:55,0,0.00%,0.00%,$5.00
/ccg/99A/measures/?tags=lowpriority,20190104,2,2,00:00:12,1,100.00%,50.00%,$5.00
/ccg/99A/measures/?tags=lowpriority,20190130,2,1,00:00:05,0,0.00%,0.00%,$10.00
/ccg/99K/measures/?tags=lowpriority,20180906,2,1,00:00:06,0,0.00%,0.00%,$0.00
/ccg/99K/measures/?tags=lowpriority,20181004,2,2,00:00:50,0,0.00%,0.00%,$5.00
/ccg/99M/measures/?tags=lowpriority,20181106,2,1,00:01:31,0,0.00%,0.00%,$0.00
/ccg/99M/measures/?tags=lowpriority,20190107,2,1,00:00:16,0,0.00%,0.00%,$0.00
/ccg/99M/measures/?tags=lowpriorityconsultation,20190108,2,1,00:00:09,0,0.00%,0.00%,$0.00
/ccg/99N/measures/?tags=lowpriority,20181004,2,1,00:00:52,0,0.00%,0.00%,$5.00
/ccg/99N/measures/?tags=lowpriority,20181128,2,2,00:01:08,0,0.00%,0.00%,$0.00
/ccg/99N/measures/?tags=lowpriorityconsultation,20181217,2,1,00:00:33,0,0.00%,0.00%,$0.00
/ccg/99P/measures/?tags=lowpriority,20181003,2,1,00:00:39,0,0.00%,0.00%,$0.00
/ccg/99P/measures/?tags=lowpriority,20181004,2,1,00:00:26,0,0.00%,0.00%,$0.00
/ccg/99P/measures/?tags=lowpriority,20181005,2,1,00:00:10,0,0.00%,0.00%,$10.00
/ccg/99P/measures/?tags=lowpriority,20181006,2,1,00:00:16,0,0.00%,0.00%,$0.00
/ccg/99P/measures/?tags=lowpriority,20190103,2,2,00:01:51,0,0.00%,50.00%,$0.00
/ccg/99Q/?tags=lowpriority,20180924,2,1,00:02:57,0,0.00%,0.00%,$10.00
/ccg/99Q/measures/?tags=lowpriority,20180919,2,1,00:00:11,0,0.00%,0.00%,$0.00
/ccg/99Q/measures/?tags=lowpriority,20180924,2,2,00:20:53,0,0.00%,50.00%,$0.00
/ccg/99Q/measures/?tags=lowpriority,20181206,2,2,00:02:01,1,0.00%,50.00%,$0.00
/ccg/99Q/measures/?tags=lowpriority,20181212,2,1,00:01:59,0,0.00%,50.00%,$20.00
/ccg/99Q/measures/?tags=lowpriority,20181227,2,1,00:00:49,0,0.00%,0.00%,$0.00
/ccg/99Q/measures/?tags=lowpriority,20190122,2,1,00:05:14,0,0.00%,50.00%,$10.00
/ccg/99Q/measures/?tags=lowpriority,20190125,2,1,00:01:27,0,0.00%,50.00%,$0.00
/ccg/00C/measures/?tags=lowpriority,20181104,1,1,00:00:02,0,0.00%,0.00%,$0.00
/ccg/00C/measures/?tags=lowpriority,20190130,1,1,00:00:06,0,0.00%,0.00%,$10.00
/ccg/00D/measures/?tags=lowpriority,20181104,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/00D/measures/?tags=lowpriority,20181230,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/00J/measures/?tags=lowpriority,20181016,1,1,00:03:11,0,0.00%,0.00%,$0.00
/ccg/00J/measures/?tags=lowpriority,20181119,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/00J/measures/?tags=lowpriority,20181128,1,1,00:09:55,0,0.00%,0.00%,$10.00
/ccg/00J/measures/?tags=lowpriority,20181129,1,1,00:00:54,0,0.00%,0.00%,$0.00
/ccg/00J/measures/?tags=lowpriority,20181221,1,1,00:29:57,0,0.00%,0.00%,$10.00
/ccg/00K/measures/?tags=lowpriority,20181129,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/00K/measures/?tags=lowpriority,20181212,1,1,00:00:39,0,0.00%,0.00%,$0.00
/ccg/00M/measures/?tags=lowpriority,20181005,1,1,00:00:25,0,0.00%,0.00%,$0.00
/ccg/00M/measures/?tags=lowpriority,20181120,1,1,00:00:18,0,0.00%,0.00%,$0.00
/ccg/00M/measures/?tags=lowpriority,20181227,1,1,00:20:03,0,0.00%,0.00%,$0.00
/ccg/00M/measures/?tags=lowpriority,20190121,1,1,00:00:56,0,0.00%,0.00%,$10.00
/ccg/00N/measures/?tags=lowpriority,20181015,1,1,00:00:56,0,0.00%,0.00%,$20.00
/ccg/00N/measures/?tags=lowpriority,20181210,1,1,00:00:12,0,0.00%,0.00%,$0.00
/ccg/00P/measures/?tags=lowpriority,20180904,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/00P/measures/?tags=lowpriority,20180926,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/00P/measures/?tags=lowpriority,20180927,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/00P/measures/?tags=lowpriority,20181211,1,1,00:00:21,0,0.00%,0.00%,$10.00
/ccg/00P/measures/?tags=lowpriority,20181228,1,1,00:01:31,0,0.00%,0.00%,$10.00
/ccg/00Q/?tags=lowpriority,20180905,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/00Q/?tags=lowpriority,20180917,1,1,00:00:38,1,0.00%,0.00%,$10.00
/ccg/00Q/measures/?tags=lowpriority,20180915,1,1,00:01:54,0,0.00%,0.00%,$0.00
/ccg/00Q/measures/?tags=lowpriority,20181121,1,1,00:00:38,0,0.00%,0.00%,$0.00
/ccg/00R/measures/?tags=lowpriority,20181008,1,1,00:01:11,0,0.00%,0.00%,$10.00
/ccg/00R/measures/?tags=lowpriority,20181025,1,1,00:00:14,0,0.00%,0.00%,$10.00
/ccg/00R/measures/?tags=lowpriority,20181101,1,1,00:01:58,0,0.00%,0.00%,$0.00
/ccg/00R/measures/?tags=lowpriority,20181121,1,1,00:00:13,0,0.00%,0.00%,$10.00
/ccg/00R/measures/?tags=lowpriority,20181125,1,1,00:02:08,0,0.00%,0.00%,$0.00
/ccg/00R/measures/?tags=lowpriority,20181126,1,1,00:01:40,0,0.00%,0.00%,$0.00
/ccg/00R/measures/?tags=lowpriority,20181210,1,1,00:00:36,0,0.00%,0.00%,$10.00
/ccg/00R/measures/?tags=lowpriority,20181212,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/00R/measures/?tags=lowpriority,20181221,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/00R/measures/?tags=lowpriority,20190129,1,1,00:00:47,0,0.00%,0.00%,$10.00
/ccg/00R/measures/?tags=lowpriority,20190130,1,1,00:00:35,0,0.00%,0.00%,$0.00
/ccg/00T/measures/?tags=lowpriority,20180905,1,1,00:00:54,0,0.00%,0.00%,$10.00
/ccg/00T/measures/?tags=lowpriority,20181002,1,1,00:01:40,0,0.00%,0.00%,$0.00
/ccg/00T/measures/?tags=lowpriority,20181016,1,1,00:02:03,0,0.00%,0.00%,$0.00
/ccg/00T/measures/?tags=lowpriority,20181204,1,1,00:02:33,0,0.00%,0.00%,$0.00
/ccg/00T/measures/?tags=lowpriority,20190106,1,1,00:04:52,0,0.00%,0.00%,$0.00
/ccg/00T/measures/?tags=lowpriority,20190117,1,1,00:01:20,0,0.00%,0.00%,$10.00
/ccg/00T/measures/?tags=lowpriority,20190123,1,1,00:00:07,0,0.00%,0.00%,$10.00
/ccg/00V/measures/?tags=lowpriority,20181001,1,1,00:01:30,0,0.00%,0.00%,$0.00
/ccg/00V/measures/?tags=lowpriority,20181129,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/00X/measures/?tags=lowpriority,20181023,1,1,00:00:57,0,0.00%,0.00%,$0.00
/ccg/00X/measures/?tags=lowpriority,20181120,1,1,00:00:31,0,0.00%,0.00%,$10.00
/ccg/00X/measures/?tags=lowpriority,20181220,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/00X/measures/?tags=lowpriority,20181221,1,1,00:18:04,0,0.00%,0.00%,$10.00
/ccg/00Y/measures/?tags=lowpriority,20181106,1,1,00:02:17,0,0.00%,0.00%,$0.00
/ccg/00Y/measures/?tags=lowpriority,20181119,1,1,00:00:41,0,0.00%,0.00%,$0.00
/ccg/00Y/measures/?tags=lowpriority,20181217,1,1,00:02:30,0,0.00%,0.00%,$0.00
/ccg/00Y/measures/?tags=lowpriority,20181225,1,1,00:00:02,0,0.00%,0.00%,$10.00
/ccg/01A/measures/?tags=lowpriority,20180915,1,1,00:00:43,0,0.00%,0.00%,$0.00
/ccg/01C/measures/?tags=lowpriority,20181004,1,1,00:00:17,0,0.00%,0.00%,$10.00
/ccg/01C/measures/?tags=lowpriority,20181106,1,1,00:00:09,0,0.00%,0.00%,$10.00
/ccg/01C/measures/?tags=lowpriority,20181108,1,1,00:02:00,0,0.00%,0.00%,$10.00
/ccg/01C/measures/?tags=lowpriority,20181206,1,1,00:02:03,0,0.00%,0.00%,$0.00
/ccg/01D/measures/?tags=lowpriority,20190124,1,1,00:06:37,0,0.00%,0.00%,$0.00
/ccg/01E/measures/?tags=lowpriority,20181021,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01E/measures/?tags=lowpriority,20181023,1,1,00:00:31,0,0.00%,0.00%,$0.00
/ccg/01E/measures/?tags=lowpriority,20181031,1,1,00:00:49,0,0.00%,0.00%,$0.00
/ccg/01F/measures/?tags=lowpriority,20181211,1,1,00:00:51,0,0.00%,0.00%,$10.00
/ccg/01F/measures/?tags=lowpriority,20190109,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/01G/measures/?tags=lowpriority,20181031,1,1,00:01:09,0,0.00%,0.00%,$0.00
/ccg/01G/measures/?tags=lowpriority,20181219,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01G/measures/?tags=lowpriority,20190123,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/01G/measures/?tags=lowpriority,20190131,1,1,00:00:06,0,0.00%,0.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20180907,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20180924,1,1,00:01:47,0,0.00%,0.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20181011,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20181020,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20181022,1,1,00:00:09,1,0.00%,0.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20181029,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/01H/measures/?tags=lowpriority,20181105,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20181125,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20181128,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/01H/measures/?tags=lowpriority,20181201,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/01J/measures/?tags=lowpriority,20180906,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01J/measures/?tags=lowpriority,20181119,1,1,00:00:16,0,0.00%,0.00%,$10.00
/ccg/01J/measures/?tags=lowpriority,20190104,1,1,00:00:15,0,0.00%,0.00%,$0.00
/ccg/01J/measures/?tags=lowpriorityconsultation,20190104,1,1,00:00:28,0,0.00%,0.00%,$0.00
/ccg/01M/measures/?tags=lowpriority,20181112,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01R/measures/?tags=lowpriority,20181102,1,1,00:00:40,0,0.00%,0.00%,$10.00
/ccg/01R/measures/?tags=lowpriority,20181108,1,1,00:01:20,0,0.00%,0.00%,$0.00
/ccg/01R/measures/?tags=lowpriority,20181128,1,1,00:00:05,0,0.00%,0.00%,$0.00
/ccg/01R/measures/?tags=lowpriority,20181213,1,1,00:00:06,0,0.00%,0.00%,$0.00
/ccg/01R/measures/?tags=lowpriorityconsultation,20181128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01T/measures/?tags=lowpriority,20181130,1,1,00:01:41,0,0.00%,0.00%,$20.00
/ccg/01T/measures/?tags=lowpriority,20190104,1,1,00:01:24,0,0.00%,0.00%,$0.00
/ccg/01T/measures/?tags=lowpriorityconsultation,20190104,1,1,00:00:28,0,0.00%,0.00%,$0.00
/ccg/01V/measures/?tags=lowpriority,20181004,1,1,00:00:04,0,0.00%,0.00%,$0.00
/ccg/01V/measures/?tags=lowpriority,20190103,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01V/measures/?tags=lowpriority,20190104,1,1,00:00:14,0,0.00%,0.00%,$0.00
/ccg/01V/measures/?tags=lowpriorityconsultation,20190104,1,1,00:00:50,0,0.00%,0.00%,$0.00
/ccg/01W/measures/?tags=lowpriority,20181016,1,1,00:03:29,0,0.00%,0.00%,$10.00
/ccg/01W/measures/?tags=lowpriority,20181017,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/01W/measures/?tags=lowpriority,20181208,1,1,00:00:15,0,0.00%,0.00%,$0.00
/ccg/01W/measures/?tags=lowpriority,20181210,1,1,00:03:08,0,0.00%,0.00%,$0.00
/ccg/01W/measures/?tags=lowpriority,20190102,1,1,00:00:53,0,0.00%,0.00%,$10.00
/ccg/01W/measures/?tags=lowpriority,20190103,1,1,00:00:55,0,0.00%,0.00%,$0.00
/ccg/01X/measures/?tags=lowpriority,20190104,1,1,00:00:16,0,0.00%,0.00%,$0.00
/ccg/01X/measures/?tags=lowpriority,20190118,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/01X/measures/?tags=lowpriority,20190131,1,1,00:00:19,0,0.00%,0.00%,$0.00
/ccg/01X/measures/?tags=lowpriorityconsultation,20190104,1,1,00:00:13,0,0.00%,0.00%,$0.00
/ccg/02A/measures/?tags=lowpriority,20181008,1,1,00:00:50,0,0.00%,0.00%,$0.00
/ccg/02A/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/02A/measures/?tags=lowpriority,20181218,1,1,00:01:26,0,0.00%,0.00%,$0.00
/ccg/02D/measures/?tags=lowpriority,20181031,1,1,00:00:10,0,0.00%,0.00%,$10.00
/ccg/02D/measures/?tags=lowpriority,20181108,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/02D/measures/?tags=lowpriority,20181213,1,1,00:01:07,0,0.00%,0.00%,$0.00
/ccg/02D/measures/?tags=lowpriority,20181227,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/02E/measures/?tags=lowpriority,20190104,1,1,00:00:27,0,0.00%,0.00%,$0.00
/ccg/02E/measures/?tags=lowpriority,20190109,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/02E/measures/?tags=lowpriorityconsultation,20190104,1,1,00:00:14,0,0.00%,0.00%,$0.00
/ccg/02F/measures/?tags=lowpriority,20181004,1,1,00:00:29,0,0.00%,0.00%,$0.00
/ccg/02F/measures/?tags=lowpriority,20181128,1,1,00:04:02,0,0.00%,0.00%,$0.00
/ccg/02G/measures/?tags=lowpriority,20180927,1,1,00:00:49,0,0.00%,0.00%,$0.00
/ccg/02G/measures/?tags=lowpriority,20180928,1,1,00:01:23,0,0.00%,0.00%,$25.00
/ccg/02G/measures/?tags=lowpriority,20181004,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/02G/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/02H/measures/?tags=lowpriority,20180926,1,1,00:21:47,0,0.00%,0.00%,$10.00
/ccg/02H/measures/?tags=lowpriority,20180927,1,1,00:01:30,0,0.00%,0.00%,$0.00
/ccg/02N/measures/?tags=lowpriority,20181005,1,1,00:04:19,0,0.00%,0.00%,$10.00
/ccg/02N/measures/?tags=lowpriority,20181016,1,1,00:01:10,0,0.00%,0.00%,$10.00
/ccg/02N/measures/?tags=lowpriority,20181108,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/02N/measures/?tags=lowpriority,20181123,1,1,00:01:35,0,0.00%,0.00%,$10.00
/ccg/02N/measures/?tags=lowpriority,20181127,1,1,00:01:01,1,0.00%,0.00%,$0.00
/ccg/02N/measures/?tags=lowpriority,20181212,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/02N/measures/?tags=lowpriority,20190110,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/02N/measures/?tags=lowpriority,20190126,1,1,00:01:01,0,0.00%,0.00%,$0.00
/ccg/02N/measures/?tags=lowpriorityconsultation,20181128,1,1,00:00:05,0,0.00%,0.00%,$0.00
/ccg/02N/measures/?tags=lowpriorityconsultation,20181204,1,1,00:00:18,0,0.00%,0.00%,$0.00
/ccg/02N/measures/?tags=lowpriorityconsultation,20190130,1,1,00:00:51,0,0.00%,0.00%,$10.00
